ds,yhat,yhat_lower,yhat_upper
2014-03-19,7225794.959389889,4948691.975568887,9520252.682934597
2014-03-20,6906185.6833646605,4738122.971971536,9086044.95317021
2014-03-21,7424189.791380174,5280302.948392378,9656791.282638526
2014-03-22,6481694.176806372,4182664.9616167992,8889958.99978686
2014-03-23,388097.901755875,-1938714.7115128045,2429262.223556176
2014-03-24,8602433.828034028,6336896.098052529,10864669.140665917
2014-03-25,7730062.624767698,5298800.729826434,10082120.49928231
2014-03-26,7242019.412020567,4847109.189189356,9558075.341308245
2014-03-27,6912158.6084725885,4567950.095067718,9223556.71154557
2014-03-28,7418159.381679951,5124472.221553208,9776141.488860808
2014-03-29,6462150.557439183,4053562.6638665646,8845155.026461402
2014-03-30,353841.8972160965,-1983878.9270378922,2614603.325940692
2014-03-31,8552637.444685506,6289217.216114041,10908146.349171786
2014-04-01,7664318.996440747,5342081.913568651,9885493.007630987
2014-04-02,7160380.270933583,4983811.38894493,9419067.579884889
2014-04-03,6815157.727676297,4466177.932942676,9087323.737934444
2014-04-04,7306820.871561379,5076475.5152198495,9533016.23661015
2014-04-05,6337981.375810052,3963538.021720143,8774426.254240056
2014-04-06,218808.43147192989,-2072755.344909316,2514343.695506612
2014-04-07,8409126.540446581,6141483.329638057,10957722.011141209
2014-04-08,7515084.3060795935,5278535.0557761155,9927356.050929133
2014-04-09,7008475.27982536,4714036.693966516,9275210.849732388
2014-04-10,6663857.259166503,4316785.854345409,8937047.387764476
2014-04-11,7159533.264312404,4823793.408503848,9418530.629427923
2014-04-12,6198153.854724765,3855508.3105615764,8354889.861637942
2014-04-13,89828.44666821323,-2219523.0635906616,2413811.1326412717
2014-04-14,8294222.018443216,5963068.203801486,10559022.444095261
2014-04-15,7417225.837851107,5198008.153775819,9658703.060102802
2014-04-16,6930283.259135313,4598377.0189488735,9102243.552718768
2014-04-17,6607516.880121005,4484422.874202576,8869409.217366764
2014-04-18,7126720.093359337,4700396.846876725,9329466.078584572
2014-04-19,6189972.413246597,3981055.3122110656,8324786.84064208
2014-04-20,106765.8843599353,-2233927.6562487823,2204961.7193668964
2014-04-21,8336118.535421992,6025345.821478191,10703250.977666844
2014-04-22,7483263.036458256,5163862.001220269,9663630.558972033
2014-04-23,7018991.088978505,4737337.686576695,9191342.830538074
2014-04-24,6716799.297451298,4177117.0459062774,8966148.55167598
2014-04-25,7253899.004356116,5081934.210933824,9552128.112188049
2014-04-26,6331848.926648635,3931632.7485432783,8771670.63814085
2014-04-27,259697.37838827632,-1972879.4278983169,2671500.1984051075
2014-04-28,8496109.56279587,6373233.107652625,10885787.179729924
2014-04-29,7646067.665321082,5296908.733061938,9887616.967576122
2014-04-30,7180223.9144394705,4789448.232709484,9522658.01214212
2014-05-01,6872052.079630084,4594031.711096112,9192948.656671045
2014-05-02,7398859.691370426,4976174.596696289,9573663.019321254
2014-05-03,6462419.719560671,4150479.5286231376,8896235.956808595
2014-05-04,372108.48925047275,-2051535.5870889816,2556617.4102653936
2014-05-05,8587025.408972042,6268990.912146107,11004351.826681597
2014-05-06,7712682.428662945,5529540.739540545,10094256.663237011
2014-05-07,7220343.674157267,4863334.0351476595,9527451.79925192
2014-05-08,6884161.083902329,4470563.58025001,9311622.697604984
2014-05-09,7382168.766491957,5136774.173212896,9805928.584466616
2014-05-10,6416895.307094443,4010691.8622024576,8755637.781650603
2014-05-11,298481.33984845225,-1900703.999012277,2656074.5262228698
2014-05-12,8486778.530596038,6149159.813973831,10770174.503538894
2014-05-13,7588018.469560148,5353184.77970557,9878359.90692422
2014-05-14,7074132.501892884,4751976.771471628,9432623.852200223
2014-05-15,6719868.882626785,4402125.8148040455,9117835.764339099
2014-05-16,7203770.500340486,4889726.2662767405,9381142.22591704
2014-05-17,6228772.871971772,4041631.6541691967,8609832.244186873
2014-05-18,105310.13630545698,-2154829.7210599855,2284013.80966618
2014-05-19,8293405.523335079,6148510.583564755,10631134.893160617
2014-05-20,7399335.046944931,5094967.489755735,9717068.47901754
2014-05-21,6894945.601864099,4497597.245957372,9107516.458549766
2014-05-22,6554773.907678735,4196517.593352329,8779093.35553847
2014-05-23,7057029.499555443,4885953.106091523,9202792.324684411
2014-05-24,6104201.326631093,3891983.0385140767,8392473.89562516
2014-05-25,6175.447915724479,-2252593.3711180193,2367955.1421156754
2014-05-26,8222339.979339358,5959519.2740999125,10606948.210968161
2014-05-27,7358265.636517232,5031924.316731687,9655247.525284022
2014-05-28,6885042.585468373,4486293.136638223,9228971.464174686
2014-05-29,6576419.52092658,4195543.551079886,8812772.15966735
2014-05-30,7109807.6132202735,4851494.02388234,9389617.880450657
2014-05-31,6186908.300665409,3946418.518513063,8489478.277701525
2014-06-01,116851.8305047946,-2232154.798963815,2473444.4854626884
2014-06-02,8358322.125618876,5962451.542159761,10624459.035757266
2014-06-03,7516255.773239445,5197077.356277717,9876518.984710597
2014-06-04,7061195.342980799,4758866.461733772,9319019.378578993
2014-06-05,6766442.507306619,4537283.995817652,9314939.467161361
2014-06-06,7309073.227661349,5166773.68942205,9678063.746650876
2014-06-07,6390573.687915526,4198231.601203718,8628399.962164594
2014-06-08,319983.67131003365,-1877442.9711270372,2581841.079140898
2014-06-09,8556022.844733497,6216103.75971348,10864563.774717733
2014-06-10,7703787.731869608,5562621.777616219,10036500.174680071
2014-06-11,7234099.663140395,4814481.669525647,9517395.550583491
2014-06-12,6920649.352284791,4569577.395187783,9187901.629521335
2014-06-13,7441000.626107625,5127967.942631731,9783681.17183732
2014-06-14,6497212.334608863,4315671.429285938,8874920.206600815
2014-06-15,398965.55130166374,-1917971.7399032686,2595032.1161031257
2014-06-16,8605672.000758402,6329037.516581942,10901920.309041224
2014-06-17,7723152.009817484,5444249.391769979,9864089.231518531
2014-06-18,7222962.815051047,5077046.453979682,9557358.811307117
2014-06-19,6879523.432381263,4551565.38782135,9246530.245138697
2014-06-20,7371099.168672702,5182265.865319328,9576711.04149696
2014-06-21,6400405.335021885,4098265.593921476,8756734.377343854
2014-06-22,277717.77032370586,-1944653.6988735937,2599875.145079159
2014-06-23,8462966.560801879,6036955.0851711705,10695849.253623618
2014-06-24,7562401.639532985,5144495.8436744595,9934001.593138343
2014-06-25,7047911.413640962,4648592.155274735,9405316.258607417
2014-06-26,6694140.859408054,4306436.123740239,8860310.328749241
2014-06-27,7179472.418157535,4973606.212106868,9533435.994921327
2014-06-28,6206628.780755432,3923031.740055235,8525630.281774428
2014-06-29,85786.19451337494,-2240685.114542329,2345496.0586839486
2014-06-30,8276673.496083904,6089840.905704048,10898065.495249815
2014-07-01,7385245.877186652,5178111.826551667,9488994.623076692
2014-07-02,6883014.140291572,4619220.682547777,9107595.1576555
2014-07-03,6544175.531914019,4331539.427227089,8892306.206247581
2014-07-04,7046608.971494177,4793624.717881984,9297119.848023618
2014-07-05,6092493.83962649,3711580.9690445424,8300297.565410034
2014-07-06,-8560.582846947946,-2380709.7658664742,2318380.621200666
2014-07-07,8202600.739490842,5926462.746617591,10463020.011383954
2014-07-08,7331368.844937201,5137787.261191266,9563665.515126076
2014-07-09,6848715.796212194,4607405.726511662,9012702.414722133
2014-07-10,6528340.108774077,4204901.316318063,8789109.086562907
2014-07-11,7047674.991986523,4714060.475088169,9305953.040976588
2014-07-12,6108518.209554874,3650589.060217211,8403329.427845921
2014-07-13,20170.358605251648,-2222042.544568184,2285866.412323414
2014-07-14,8241557.111678494,6000494.67088235,10482550.951276304
2014-07-15,7377923.259302884,5155343.124620397,9767046.35357701
2014-07-16,6900178.873571015,4624891.596097758,9078782.676334959
2014-07-17,6582043.249363234,4289006.851428709,8985140.988806909
2014-07-18,7101049.133987545,4809184.972225865,9495125.080857782
2014-07-19,6159166.233400588,3912048.3010598063,8518075.592892861
2014-07-20,65931.04503949359,-2063731.0276679234,2290318.7548597115
2014-07-21,8280558.87554153,6026304.906018993,10723827.334606009
2014-07-22,7408626.244607532,5049220.625893782,9819017.257936673
2014-07-23,6921404.398885561,4810272.554395098,9247722.098395351
2014-07-24,6592990.021275016,4186192.0240557734,8682112.275653947
2014-07-25,7101296.0883269925,4878810.730504675,9464335.740775201
2014-07-26,6148662.302305544,3816557.9633230427,8339241.366350307
2014-07-27,44972.57225380186,-2129193.8293126225,2376592.213053441
2014-07-28,8249755.889780795,5935810.744117721,10520965.540652715
2014-07-29,7368858.683487078,4969065.847534667,9609889.941975776
2014-07-30,6873770.616907877,4639200.260762692,9210666.53775546
2014-07-31,6538749.213410851,4123578.3493569996,8740265.52507104
2014-08-01,7041806.900236466,4851314.989926243,9412921.348287119
2014-08-02,6085319.901165188,3835074.074523364,8333406.380412048
2014-08-03,-20853.52849092055,-2055193.0879557743,2330096.062208094
2014-08-04,8182730.670259949,5805787.580363273,10527337.431643223
2014-08-05,7301780.093761999,4945000.0899970215,9434254.617853757
2014-08-06,6807598.393858021,4379495.159829636,9118067.071744742
2014-08-07,6474218.642550932,4209009.62140262,8804535.922874542
2014-08-08,6979400.348655318,4684425.135550394,9388360.595370019
2014-08-09,6025249.290221526,3786962.2794804177,8494467.816784175
2014-08-10,-78652.73440972622,-2323613.6399618285,2323036.979634986
2014-08-11,8126867.549927942,5924713.169809437,10561353.2068151
2014-08-12,7247264.066375504,4948069.438118787,9649037.114432398
2014-08-13,6753614.691564905,4451507.256477298,8939644.549494965
2014-08-14,6419764.373853325,4216150.495170654,8858779.200776935
2014-08-15,6923330.523067773,4550194.482164579,9354624.471808024
2014-08-16,5966329.53341065,3719756.500101357,8330799.95072718
2014-08-17,-141688.70142803527,-2304453.5526886526,2064156.814573614
2014-08-18,8058477.324981334,5871914.7125249775,10468923.523201177
2014-08-19,7172370.343870861,4940904.958652074,9397270.60088865
2014-08-20,6671215.806901111,4396380.7879677145,8954692.930276942
2014-08-21,6329060.985890603,4028762.776745951,8671181.580589518
2014-08-22,6823774.251664644,4456708.847929589,9140448.295061128
2014-08-23,5857663.58354002,3482388.167953562,8150469.233102625
2014-08-24,-259398.5778254047,-2396550.6680462277,2136799.447233551
2014-08-25,7932131.785342376,5668034.336890208,10209919.250977552
2014-08-26,7038147.90820599,4727030.547295083,9175517.44858892
2014-08-27,6530618.800888213,4230854.412958646,8904306.297201999
2014-08-28,6183522.815115315,4051671.8526977696,8435719.16008565
2014-08-29,6675027.329081127,4224832.60510892,8935816.899452852
2014-08-30,5707697.928837501,3447953.5388543345,7973456.851185849
2014-08-31,-408387.3387701912,-2627069.319669274,1923641.4327881127
2014-09-01,7786460.047217658,5550693.859382768,10033786.77258241
2014-09-02,6898209.453159039,4537062.100813862,9059006.445842788
2014-09-03,6398434.882901606,4075938.8006942305,8668989.949205035
2014-09-04,6061438.548564861,3723925.665471517,8649227.588453362
2014-09-05,6565237.369362577,4136890.9123040712,8537371.941202965
2014-09-06,5612171.942313127,3242960.9035227606,7997489.817817452
2014-09-07,-487974.5090437066,-2835495.1454344518,1748856.1884597735
2014-09-08,7724128.990858421,5483424.919713062,10076782.639373621
2014-09-09,6854040.889486104,4637548.461757657,9103268.709069356
2014-09-10,6372882.227561382,4090220.2851364627,8637042.546817454
2014-09-11,6054473.195787039,3692515.8788291537,8311301.3593304865
2014-09-12,6576333.8937619,4236414.743997091,8939502.041521257
2014-09-13,5640308.404092073,3342657.3233096655,8038788.330666989
2014-09-14,-444300.77761860006,-2750711.582387702,1875829.0369780648
2014-09-15,7781387.75673872,5575697.720171346,9956900.742617993
2014-09-16,6922528.82259524,4550290.574271738,9245103.086116742
2014-09-17,6449899.459077501,4017099.584533588,8642907.280708615
2014-09-18,6137047.644868785,3820319.803115617,8338094.045616052
2014-09-19,6661303.264643199,4484357.960851612,9068857.215953521
2014-09-20,5724410.076608628,3661133.2792641637,7946796.8843153585
2014-09-21,-364334.57383325323,-2478777.387625852,1946452.1563224024
2014-09-22,7854043.199030902,5543466.347823611,10067004.15878336
2014-09-23,6984887.804271772,4813443.237478709,9435629.472234074
2014-09-24,6499259.467712693,4130418.185106512,8958313.89528867
2014-09-25,6171076.461527465,3782747.699692074,8527871.494893156
2014-09-26,6679093.466429777,4550961.450380099,8950586.810463456
2014-09-27,5724591.519239194,3438239.671773799,7926530.698526827
2014-09-28,-382566.3361831531,-2845027.803146258,2126411.417137279
2014-09-29,7817195.131800944,5481431.79342497,10222248.59715006
2014-09-30,6929839.830133367,4624536.819420769,9183031.989183497
2014-10-01,6427047.219475127,4164066.6042303727,8808230.398572551
2014-10-02,6083335.756868554,3634291.837016292,8438529.448322166
2014-10-03,6577045.963141987,4352315.05384613,8973707.275013031
2014-10-04,5610942.670540114,3405404.5669630826,7902722.877143791
2014-10-05,-504675.9274147814,-2837832.7565474883,1720041.8730679548
2014-10-06,7690113.992098773,5430161.117983443,9969929.733729519
2014-10-07,6801526.100508147,4436899.7369099585,8957696.661152195
2014-10-08,6301381.300943967,4135505.255816193,8610102.297710612
2014-10-09,5964224.795531106,3524730.608418814,8006664.055359069
2014-10-10,6468306.155781141,4168393.5160512575,8616860.667077575
2014-10-11,5516182.113475325,3221827.5757903922,7833189.788993504
2014-10-12,-582170.2488404317,-2893673.219815689,1766694.4902681953
2014-10-13,7632746.458427167,5247814.881117983,9838134.676452905
2014-10-14,6766625.229154071,4250160.999002731,9163605.07072341
2014-10-15,6290686.249039667,3891496.7372896434,8736164.036924735
2014-10-16,5978810.931367881,3623319.834315817,8211316.992050515
2014-10-17,6508541.267311659,4383228.150833924,8774848.973468136
2014-10-18,5581703.6774296295,3333046.433411262,8015912.98858412
2014-10-19,-492455.55223020073,-2674695.7562864963,1573103.2675501802
2014-10-20,7744852.474931579,5315099.6143743675,9936243.61358928
2014-10-21,6898657.222393784,4775060.145263806,9355341.757931994
2014-10-22,6439582.155880972,4277268.346555767,8770204.703513881
2014-10-23,6140999.142769147,3699827.93576,8396196.663160583
2014-10-24,6680046.039628059,4243827.325540257,9181321.90656474
2014-10-25,5758266.060787451,3597274.205781091,7916581.041076532
2014-10-26,-314245.85425479524,-2643060.421792418,1890654.8853401295
2014-10-27,7920292.306609111,5666475.614032176,10386587.215276685
2014-10-28,7067048.116628426,4807031.751630647,9321700.448177392
2014-10-29,6596929.772352732,4180199.769393996,8856611.71066661
2014-10-30,6283736.401601819,3954323.505483599,8767807.914035667
2014-10-31,6805167.191714783,4476946.072704984,9063747.975525843
2014-11-01,5863448.06801381,3378398.392300355,8276970.968916872
2014-11-02,-231537.25708146766,-2599752.3388892733,1818242.1528796863
2014-11-03,7979863.799210218,5475611.701993341,10222554.116799954
2014-11-04,7103751.860268762,4768195.7236191295,9287453.085576737
2014-11-05,6612003.473165951,4294963.260675696,8896106.764352491
2014-11-06,6279393.752059557,4044563.728797272,8679298.62252616
2014-11-07,6784576.758340167,4404219.162789982,8865967.957409687
2014-11-08,5830683.136027745,3524558.913201351,8151072.784779807
2014-11-09,-271577.36408336647,-2473689.1771913455,1967442.7046474935
2014-11-10,7938168.008049625,5505417.816063019,10267787.879455654
2014-11-11,7066609.109984961,4960128.856586426,9504803.819165187
2014-11-12,6586058.609666259,4459058.084751187,8827520.068377974
2014-11-13,6271556.017112628,3789781.371421235,8396764.184537066
2014-11-14,6801833.624231274,4546615.229410581,9052244.409708425
2014-11-15,5879904.370027944,3507747.556855874,8156795.234858669
2014-11-16,-183840.3544198433,-2306049.8815203425,2143913.4483054094
2014-11-17,8070453.767464251,5828469.981424947,10595051.739282753
2014-11-18,7248764.076801224,4654485.088949743,9527260.965196196
2014-11-19,6822508.006727951,4548564.213348042,9177774.223177893
2014-11-20,6565663.6703792475,4206643.855683217,8886753.102057764
2014-11-21,7155757.22264608,4795099.00304495,9345958.044403085
2014-11-22,6294476.550748433,4123859.5282904827,8523961.702414863
2014-11-23,290798.71853097714,-1908339.1733016185,2397040.023034565
2014-11-24,8603107.192726599,6381980.37474206,10943781.265987396
2014-11-25,7836191.754734457,5432064.594839941,10072842.590085521
2014-11-26,7459687.860009711,5118004.531485591,9709334.657047594
2014-11-27,7246148.497495833,4767122.514629332,9564810.750047447
2014-11-28,7871763.43053406,5604165.2989311,10251904.6251986
2014-11-29,7037008.132967804,4724397.015763893,9140081.301949108
2014-11-30,1049804.1735956362,-1337078.1129253546,3480816.4576093727
2014-12-01,9367666.194913946,7002781.0786924185,11560108.927194037
2014-12-02,8594422.837193953,6440587.611177348,10851627.10550438
2014-12-03,8199591.364522632,5899860.601425019,10271632.91308861
2014-12-04,7955551.020010196,5748512.076668238,10184917.052212417
2014-12-05,8538576.941916848,6261688.203292471,10856648.83267059
2014-12-06,7649492.915174147,5253878.377521973,9918494.971090829
2014-12-07,1596829.2803062852,-795094.4529518517,3861266.414534255
2014-12-08,9838961.131642366,7637534.957801484,12108904.153181277
2014-12-09,8980814.303754762,6506008.711924036,11103439.328607623
2014-12-10,8493219.208915439,6274598.358241831,10778145.629678372
2014-12-11,8150058.011038166,5942214.955921046,10133790.589353329
2014-12-12,8629267.566251913,6485812.932332667,10852873.349583574
2014-12-13,7633457.129250182,5156837.032982058,9898978.173661055
2014-12-14,1473027.9789492479,-902216.8386183192,3777133.25648001
2014-12-15,9608271.013945915,7310025.16176237,11955077.53088238
2014-12-16,8646030.79737571,6247229.406524272,11154434.983684937
2014-12-17,8059017.13277422,5733820.5859311605,10449344.447888028
2014-12-18,7622910.685865575,5367172.785967199,9932594.923154652
2014-12-19,8017326.097233435,5776089.642091892,10437535.177798446
2014-12-20,6946392.557500028,4625965.625747499,9186841.516340466
2014-12-21,721839.9045508411,-1553781.069850188,3149439.363192555
2014-12-22,8805067.109168718,6582421.1105866935,11012436.140397033
2014-12-23,7803782.3329391815,5360374.542542595,10044573.74143126
2014-12-24,7191296.214928116,4849842.672038526,9455089.808249028
2014-12-25,6743618.732475531,4380216.462935077,8962964.960357273
2014-12-26,7140406.362676369,4994019.050403496,9402850.624494538
2014-12-27,6085553.618932302,3703523.9848543736,8430088.489669435
2014-12-28,-109717.0149998907,-2271137.410874081,2338083.4001714676
2014-12-29,8015226.895034146,5598241.827849346,10435301.299442371
2014-12-30,7067087.177436237,4665237.251252646,9318860.78603183
2014-12-31,6517953.105835396,4059928.0013331524,8773035.8759268
2015-01-01,6142424.358619401,3903176.1623224756,8291034.707238696
2015-01-02,6618601.848688345,4211974.35683277,8940847.47191015
2015-01-03,5648705.657101935,3480118.668529508,7990481.149531792
2015-01-04,-457792.8432022566,-2644627.8818001472,1849588.0776349758
2015-01-05,7757951.01044486,5409695.254827622,10048885.496302629
2015-01-06,6900854.867378272,4679654.617525377,9218375.7880831
2015-01-07,6441266.916160809,4220158.291635602,8741112.88338898
2015-01-08,6152126.637975518,3700168.1710384786,8525140.299361609
2015-01-09,6709990.821331831,4411839.533647146,9019274.530133978
2015-01-10,5815683.247991311,3433699.7392785754,8111334.663968085
2015-01-11,-222545.58793720417,-2386093.0463430705,2145899.8153815307
2015-01-12,8053126.347154488,5756266.467073105,10369094.488325072
2015-01-13,7246809.9095412325,4837984.000879061,9578836.777206132
2015-01-14,6828274.337255036,4601536.494624762,9116241.388620732
2015-01-15,6570114.243510453,4265833.356961371,8889561.737980835
2015-01-16,7148776.068388307,4818474.284544057,9453898.212909583
2015-01-17,6265202.514124087,3983668.899347903,8597447.044564284
2015-01-18,227981.58421569318,-2102935.0278489627,2518503.6064631348
2015-01-19,8495475.69780654,6077036.196412497,10795225.43644377
2015-01-20,7672518.745182201,5426151.007216428,10204069.545258904
2015-01-21,7229761.531005417,4933750.439873405,9727064.286550801
2015-01-22,6940811.478371326,4567836.1551706195,9261073.931173934
2015-01-23,7483229.401543638,5120673.622590089,9874149.168045959
2015-01-24,6559143.906882052,4218999.4250176,8890700.118202303
2015-01-25,478364.86834404897,-1807587.365206067,2697654.6605356983
2015-01-26,8700484.353296569,6431937.664547854,11054455.929407615
2015-01-27,7831541.6397127025,5511900.046263862,10214412.134452015
2015-01-28,7343339.579852834,5082254.017671796,9540044.670283087
2015-01-29,7010557.694264499,4588492.229496438,9268631.86226156
2015-01-30,7511725.435494061,5052943.200475725,9774492.078853607
2015-01-31,6549815.506743784,4198461.345789022,8779544.690786045
2015-02-01,435345.127548038,-1904523.212051981,2608420.6692000823
2015-02-02,8628461.86529993,6288365.798384855,10978231.652055
2015-02-03,7735602.896317893,5541874.81691546,10127235.590059668
2015-02-04,7228808.964132084,4902373.925411222,9500985.65934646
2015-02-05,6882839.536189836,4574070.8687346615,9264110.889113076
2015-02-06,7376152.387278782,5069773.170545114,9663671.734332446
2015-02-07,6411507.170470314,3848002.23606999,8730744.144218056
2015-02-08,299080.44049435016,-1966586.1683456139,2496223.5530751464
2015-02-09,8498568.234517887,6446826.400065513,10693258.9693108
2015-02-10,7615864.488114255,5306130.939487997,9874180.237730617
2015-02-11,7122395.91698833,4703438.226337675,9439409.719573934
2015-02-12,6792259.194465252,4707751.746165145,9143502.758105883
2015-02-13,7303222.970412256,4909510.731055,9648646.350064168
2015-02-14,6357353.616119213,4068584.052374504,8832121.049226442
2015-02-15,264151.5121876942,-2025928.7865332686,2703813.504001833
2015-02-16,8482673.381089997,6329833.906162466,10735552.575718727
2015-02-17,7618228.401928258,5316675.1526584225,9794037.75213765
2015-02-18,7141728.274404707,4926589.009687156,9495192.933005894
2015-02-19,6826836.687815932,4604124.2171338545,9236644.006553803
2015-02-20,7350980.464098981,5025960.365725478,9623209.753626721
2015-02-21,6415981.088830117,4150683.8903993987,8620437.890081687
2015-02-22,331193.3817922892,-2027040.762706009,2661883.232700331
2015-02-23,8555626.851986405,6416671.651411209,10856563.257280974
2015-02-24,7694637.620496507,5273279.091596834,9903104.493785739
2015-02-25,7219271.320786139,4920864.596137483,9626725.927102841
2015-02-26,6903402.762062743,4576461.797508263,9117281.537732055
2015-02-27,7424735.030208351,5286442.570507701,9845508.788784869
2015-02-28,6485417.20608998,4313459.73330484,8716647.651434537
2015-03-01,395167.965311137,-1996395.5628752569,2546604.2402058826
2015-03-02,8613381.144447064,6233895.901933877,10901241.311330862
2015-03-03,7745801.709076035,5493543.112640593,10022320.600946493
2015-03-04,7263853.078372507,4905290.011291893,9601802.489013879
2015-03-05,6941762.113804454,4690908.104543916,9183352.723050209
2015-03-06,7457544.928413935,5122443.992867802,9675160.05792108
2015-03-07,6513613.123985839,4377034.894326679,8818602.853054473
2015-03-08,419888.0808730265,-2018136.903665956,2637405.842909692
2015-03-09,8635899.66786442,6356039.866469887,10875891.488359444
2015-03-10,7767458.003978621,5544869.13484474,10087914.851176292
2015-03-11,7285979.333050738,5049173.564811016,9576258.88949794
2015-03-12,6965612.330415098,4518444.3428636445,9096911.95557477
2015-03-13,7484227.917996116,5114537.2309457725,9841490.998248233
2015-03-14,6544032.025409432,4329126.292772802,8946496.800515799
2015-03-15,454688.6688012006,-1845154.6373265353,2905279.761509368
2015-03-16,8675429.389075467,6418534.288206745,10958839.502682855
2015-03-17,7811737.291337816,5511313.82732784,9953258.956340393
2015-03-18,7334686.307775652,5118376.316302184,9577942.02243489
2015-03-19,7018081.528830674,4705563.83989076,9353770.402663372
2015-03-20,7539463.1852486655,5305510.422670011,9777600.130521784
2015-03-21,6600733.221081466,4358895.348993405,9039339.671744356
2015-03-22,511291.3451773878,-1550655.3450333918,2820974.566856918
2015-03-23,8730156.145821342,6389067.7368255695,11008237.594330205
2015-03-24,7862659.097840529,5670008.847741397,10214112.71769485
2015-03-25,7379791.726776169,5217076.987213344,9613740.056012454
2015-03-26,7055351.486892966,4786150.196449117,9329243.372086164
2015-03-27,7566948.722769432,5319174.592203627,9817074.229773851
2015-03-28,6616633.527679727,4221242.15559277,8924005.128709797
2015-03-29,514029.3463175129,-1727093.0398755735,2786572.97543958
2015-03-30,8718448.956788834,6272108.287367075,11018006.746465797
2015-03-31,7835580.799693386,5577804.659181121,10039778.35269106
2015-04-01,7336826.141581676,5025069.615113459,9862960.998080181
2015-04-02,6996432.928930143,4720389.518178076,9403641.232885152
2015-04-03,7492489.0707252575,5257382.530836799,9664832.492365515
2015-04-04,6527534.386877376,4245151.351982149,8840712.515086718
2015-04-05,411678.53790762834,-1666661.418734391,2899797.8858389896
2015-04-06,8604701.067773603,6396230.789736334,10913418.379624277
2015-04-07,7712722.0371242035,5360449.988271348,9936765.256801
2015-04-08,7207524.242085952,5031705.0772866355,9567802.823412428
2015-04-09,6863673.363135593,4602456.372692929,9137269.674016906
2015-04-10,7359499.237339608,5058537.645252715,9924179.302395415
2015-04-11,6397697.897048513,4167011.738997024,8596543.949660493
2015-04-12,288442.03628996294,-1972242.7570866796,2478664.077719507
2015-04-13,8491476.308545053,6118693.711988207,10948055.741349077
2015-04-14,7612786.125123155,5309891.172147817,9846002.543740047
2015-04-15,7123921.052175634,4971065.823555077,9492856.52417951
2015-04-16,6799119.162583019,4487712.250314938,9123202.273450317
2015-04-17,7316295.454868338,5152544.335792373,9545358.140129695
2015-04-18,6377653.810732182,4228674.088341158,8719637.760717826
2015-04-19,292809.89316358604,-1997831.8482406135,2731102.1587484838
2015-04-20,8520901.052373322,6297773.118046964,10773718.170204442
2015-04-21,7667271.50128392,5280628.567039123,10160292.544657102
2015-04-22,7202813.393967954,4979623.108383934,9433648.700146647
2015-04-23,6901109.655132584,4677733.650039606,9275600.426644841
2015-04-24,7439441.134776985,5151621.353759325,9864296.187088724
2015-04-25,6519417.008723812,4305526.392529668,8698227.128679698
2015-04-26,450115.2798131304,-1843144.7832602717,2676318.484623395
2015-04-27,8690208.918749925,6436779.749516925,10961558.315207502
2015-04-28,7844665.414298243,5702417.804132085,10047681.588043822
2015-04-29,7384099.924137644,5118631.744816963,9641726.43366929
2015-04-30,7081927.496603032,4662442.397145746,9418942.616202915
2015-05-01,7615376.63448146,5355587.338830803,10091116.165850338
2015-05-02,6686122.904227243,4394417.2714464,9135129.76178592
2015-05-03,603429.3192094294,-1607704.8384995323,2816918.841320239
2015-05-04,8826269.005935539,6389870.061567507,11083858.013758667
2015-05-05,7960017.990747178,5589837.040505626,9968542.053985858
2015-05-06,7475798.461479269,5263346.3818284655,9794882.345500799
2015-05-07,7147618.229389724,4984522.219401399,9511179.032014996
2015-05-08,7653369.002774129,5344394.706321075,9748015.99623047
2015-05-09,6695442.589980194,4465504.7814539885,8916413.280461013
2015-05-10,583852.2390947677,-1814769.0000142008,2789280.479272802
2015-05-11,8778335.151414646,6522617.324829628,11216959.738775054
2015-05-12,7885024.568565251,5598866.625848698,10147287.536865579
2015-05-13,7375772.36906661,5228131.138372959,9721195.719791543
2015-05-14,7025268.482331691,4605407.046269162,9371775.74573887
2015-05-15,7512020.299153386,5229749.566032132,9490588.339525074
2015-05-16,6538951.731945583,4245948.8266111575,8829173.47253264
2015-05-17,416509.62122889794,-1895603.5673712294,2623252.165267553
2015-05-18,8604753.952507876,6289058.592837635,10934070.525333114
2015-05-19,7710020.636975739,5427433.343754023,10081530.378077324
2015-05-20,7204238.061566991,4885702.52345257,9527675.40074174
2015-05-21,6862043.893781583,4596709.71437763,9209866.217802038
2015-05-22,7361765.400468925,5201807.774905386,9569066.305191092
2015-05-23,6406022.915601943,3918525.3932763115,8924977.995191958
2015-05-24,304844.03455702215,-1824962.533024677,2667227.301945534
2015-05-25,8517764.785857225,6300505.520827633,10815189.327930292
2015-05-26,7650506.230613945,5413541.182198746,9933796.818687448
2015-05-27,7174307.311225219,4712754.678104981,9368651.941644905
2015-05-28,6863059.9809075175,4581349.782103172,9272664.439143348
2015-05-29,7394309.363469674,4982633.710719408,9758255.631402401
2015-05-30,6469878.025334936,4220419.963928327,8783891.921857303
2015-05-31,399001.3596951179,-2012080.7672308465,2740813.722007755
2015-06-01,8640449.745270075,6523523.698654205,10948985.49032469
2015-06-02,7799225.349585348,5526931.93474899,10078315.631741835
2015-06-03,7345913.841217047,4875139.908435828,9646490.166424206
2015-06-04,7053836.525919962,4826124.809020852,9287161.557787567
