ds,yhat,yhat_lower,yhat_upper
2014-03-19,7222426.5770290345,4847575.887482992,9510045.404617941
2014-03-20,6902751.098037992,4585809.85628519,9243131.023956414
2014-03-21,7420670.29046684,5151722.218423631,9847550.730822979
2014-03-22,6478037.291051069,4152309.7415069276,8755992.634862745
2014-03-23,384425.9775126345,-1931332.0229925115,2721401.1676770467
2014-03-24,8598559.371937728,6324624.783140625,10844476.25950424
2014-03-25,7726193.561886245,5521620.395312921,9993608.567112995
2014-03-26,7238005.73610019,5097240.995701109,9488944.070972145
2014-03-27,6908005.110231616,4658802.282375798,9232807.147545673
2014-03-28,7413843.740035849,5167020.714550388,9668753.243246544
2014-03-29,6457619.19021708,4117187.0022752807,8743265.746590953
2014-03-30,349218.55810743314,-1817227.0299624677,2741940.2788677537
2014-03-31,8547738.515181132,6102769.413735682,10712555.082365166
2014-04-01,7659358.613437023,5354422.057737795,10164680.545450987
2014-04-02,7155216.773482719,4917811.183533282,9354852.096160144
2014-04-03,6809806.115367679,4666999.854310731,9139054.903218059
2014-04-04,7301270.56798468,5037527.862506822,9470482.75141451
2014-04-05,6332191.703414956,4112443.605826657,8507242.312901853
2014-04-06,212916.79864356038,-2042706.3933174757,2526804.5589630823
2014-04-07,8402963.298982872,5995426.266336717,10586864.172873395
2014-04-08,7508877.435590679,5293852.871210798,9560603.476265382
2014-04-09,7002096.3957820535,4846956.562364975,9272689.412907505
2014-04-10,6657333.650753212,4420996.708904389,8886110.52289625
2014-04-11,7152865.268629734,4821807.509907263,9274319.2882385
2014-04-12,6191309.985775026,3936509.814508189,8505420.15722779
2014-04-13,82953.2907131773,-2248638.306818838,2432369.845151587
2014-04-14,8287150.86301191,5878655.890096652,10585558.33991471
2014-04-15,7410189.198051169,5109498.649115531,9910756.370048162
2014-04-16,6923152.8029507,4563564.6459920835,9237957.628535366
2014-04-17,6600317.461476555,4388133.287394617,8881620.634616561
2014-04-18,7119447.199709903,4776639.164706999,9503477.157025896
2014-04-19,6182587.443915702,3988240.706614609,8538647.75348075
2014-04-20,99404.26665415359,-2310115.7191689266,2497330.6343742535
2014-04-21,8328604.639018526,6040522.374454717,10652675.467046024
2014-04-22,7475815.040927672,5328305.840486442,9765779.282326398
2014-04-23,7011467.295590104,4720500.448896598,9410380.654759547
2014-04-24,6709210.582083732,4186093.25388186,8870966.31568043
2014-04-25,7246226.70525578,5174106.913950359,9481417.518174859
2014-04-26,6324040.569586497,4097730.3571222336,8478123.463877937
2014-04-27,251875.23232698906,-2074158.2422232262,2471698.214671426
2014-04-28,8488085.97344986,6133657.017738905,10901613.234396048
2014-04-29,7638050.305905411,5401313.024070001,9946317.060513113
2014-04-30,7172062.436326156,4783233.4480314255,9424103.87039263
2014-05-01,6863750.846573001,4479387.8576303115,9080892.136286838
2014-05-02,7390395.882664632,5042249.240379069,9704389.289596124
2014-05-03,6453739.197703248,4148122.472780134,8694998.179820217
2014-05-04,363334.4204582379,-1811941.7682033465,2755505.588992151
2014-05-05,8577973.580951504,6286050.197822142,10909753.040902881
2014-05-06,7703566.407465839,5352575.07804389,9941240.536290621
2014-05-07,7211021.281726346,4886615.739008123,9420469.28598367
2014-05-08,6874646.887380075,4488898.083942871,9200257.907187596
2014-05-09,7372451.871269839,5027550.014206281,9640731.573596263
2014-05-10,6406934.858444385,3829446.2166903033,8774837.565890597
2014-05-11,288414.73254253366,-2014100.6674281417,2515427.98663004
2014-05-12,8476436.283407003,6110520.836798929,10776847.800592812
2014-05-13,7577628.920044512,5400107.042717322,9785501.807612168
2014-05-14,7063567.817291485,4707912.227377951,9429381.713129748
2014-05-15,6709157.092415653,4483888.530247413,8963247.77114163
2014-05-16,7192912.856658936,4925504.685492246,9398790.544881785
2014-05-17,6217738.956371108,3967275.2379799783,8541258.125815876
2014-05-18,94245.72475892422,-2224262.121913581,2474287.8877544655
2014-05-19,8282147.177479803,6011905.379801241,10501450.507788114
2014-05-20,7388114.596231934,5006477.454498255,9679410.837352706
2014-05-21,6883636.019626841,4533387.29626118,9186130.295730457
2014-05-22,6543401.291497054,4159671.7564992234,8714952.847207827
2014-05-23,7045590.464490252,4801623.568673623,9131402.523683343
2014-05-24,6092658.229536736,3832846.903643503,8372138.1583508635
2014-05-25,-5335.548062639311,-2179005.666941606,2257660.7641443503
2014-05-26,8210685.921202399,6206241.808309561,10562223.267252084
2014-05-27,7346686.8535340205,4982495.91462323,9707813.92743742
2014-05-28,6873397.194846695,4589833.931113577,9092542.262065204
2014-05-29,6564717.851962373,4083351.22321017,9022968.160514763
2014-05-30,7098030.084570079,4514892.250597507,9377182.04673138
2014-05-31,6175001.148408992,3938318.487177975,8566272.662028754
2014-06-01,104935.6803619687,-2049946.8617724678,2355266.7381328014
2014-06-02,8346207.356413866,5970282.388866598,10576670.449390305
2014-06-03,7504147.813214958,5129242.242957561,9701429.084092407
2014-06-04,7048941.377380532,4740674.380873471,9390638.569974178
2014-06-05,6754044.282223109,4561946.212883307,8923625.583138986
2014-06-06,7296505.233315591,5012573.476287063,9558775.710084047
2014-06-07,6377779.114903172,3949658.0912240143,8612316.572776504
2014-06-08,307083.1257366234,-2062011.016082513,2730124.37438843
2014-06-09,8542829.763859784,6418605.773791782,10685698.4438261
2014-06-10,7690513.639057193,5499973.884103272,10102992.570617076
2014-06-11,7220600.74047473,4858516.523208702,9546923.439037193
2014-06-12,6906939.018629582,4513709.997996576,9199252.31358749
2014-06-13,7427067.409258997,5016770.4722003015,9609539.187605476
2014-06-14,6483015.439195416,4149396.397330698,8891882.657784374
2014-06-15,384643.1188596719,-1818398.5926677366,2563943.2388387085
2014-06-16,8591056.016219582,6427240.436847249,11085384.454922542
2014-06-17,7708473.007574818,5208405.023492907,10005106.896257209
2014-06-18,7208095.878708696,4953247.880492036,9574875.942702228
2014-06-19,6864500.192576984,4636415.183789896,9363140.423750253
2014-06-20,7355925.104702293,5078221.631432964,9693860.774621554
2014-06-21,6385054.798904574,4024941.5684541035,8601835.73548593
2014-06-22,262341.74616495974,-2068885.9021348793,2535405.1919461624
2014-06-23,8447407.129067732,5960782.421617617,10770154.970530082
2014-06-24,7546896.313269229,5309697.667589027,9894242.174978886
2014-06-25,7032338.852683955,4775689.71358193,9207315.87579638
2014-06-26,6678532.676623447,4415852.331897434,8993408.875688838
2014-06-27,7163830.285135347,4764575.270234304,9349966.256845765
2014-06-28,6190919.677243828,3912245.247287795,8610656.521011477
2014-06-29,70150.18357787142,-2185541.1345145213,2351484.078549778
2014-06-30,8260938.414235138,5943675.826213372,10531793.59882383
2014-07-01,7369631.9963516425,5012416.8795068255,9702639.761580344
2014-07-02,6867380.299961381,4517412.859806713,9281579.76845395
2014-07-03,6528531.445073857,4300975.370844315,8808690.474610189
2014-07-04,7030933.004243942,4852199.037705938,9366966.044860607
2014-07-05,6076728.672384486,3889634.094163916,8409157.163365882
2014-07-06,-24299.415114651667,-2231674.374574838,2222514.2982458705
2014-07-07,8186692.000891,5877350.360619184,10477195.224115532
2014-07-08,7315487.524142765,5132097.212258815,9702667.803565701
2014-07-09,6832699.576529247,4376425.0427847365,9108156.241548274
2014-07-10,6512179.96346506,4278795.637689414,8712081.024485327
2014-07-11,7031333.534313563,4738838.189321025,9441103.274333417
2014-07-12,6091925.853594631,3730896.543114059,8417892.011108914
2014-07-13,3434.2737089160364,-2269963.09026483,2196921.3968298156
2014-07-14,8224476.908161371,5957790.518008162,10573391.0758871
2014-07-15,7360696.539198048,5069254.669189442,9630082.889337324
2014-07-16,6882648.119043823,4752543.165770961,9168855.52247153
2014-07-17,6564208.73005409,4040348.970337088,8748118.424453694
2014-07-18,7082887.114897787,4936378.6219151495,9422331.884086922
2014-07-19,6140624.877504701,3847943.167690407,8431557.430144884
2014-07-20,47138.999352395535,-2297550.694853896,2319964.1398037304
2014-07-21,8261340.487122288,5972106.393733543,10604741.111019079
2014-07-22,7389206.552041097,5142189.3100841055,9573581.613277664
2014-07-23,6901655.386045528,4664688.498340906,9306105.81756699
2014-07-24,6572942.830958663,4095780.0763413836,8772539.58731792
2014-07-25,7080958.495377129,4825205.014117109,9479027.790871989
2014-07-26,6128013.859588314,3831615.830558541,8286235.456318598
2014-07-27,24172.438070035772,-2367740.310880182,2172856.3161808886
2014-07-28,8228657.2090582885,5851584.128112315,10526905.88900922
2014-07-29,7347713.064246821,5121449.468080199,9642036.569538385
2014-07-30,6852473.642770195,4377633.728138128,9054894.041589484
2014-07-31,6517352.0832480285,4293856.1281393645,8816991.945476295
2014-08-01,7020333.415647116,4719407.217781213,9133981.974999405
2014-08-02,6063761.2279454805,3670484.632040624,8316792.561775219
2014-08-03,-42331.30620293971,-2360382.2927100216,2296087.687214269
2014-08-04,8161189.110919373,5839901.140978777,10490807.156668441
2014-08-05,7280423.57003101,4996874.939146596,9423164.334036198
2014-08-06,6786314.914308177,4574740.398117468,9199502.238294082
2014-08-07,6453047.257426499,4178883.5003837394,8760574.18696189
2014-08-08,6958348.462531243,4569301.942352035,9132720.063855179
2014-08-09,6004287.854270184,3588542.258791292,8278016.389300178
2014-08-10,-99381.14354676916,-2399517.33827302,2208318.718480068
2014-08-11,8106201.29461223,5630424.632460655,10400713.729056505
2014-08-12,7226880.565980542,4919703.276742495,9779238.827556487
2014-08-13,6733372.43204548,4412733.842046367,8928117.491674935
2014-08-14,6399672.316921734,4169842.5907815145,8581828.241701057
2014-08-15,6903366.166603807,4704815.813634749,9234915.601548752
2014-08-16,5946434.839034572,3600372.4988948735,8307824.869081312
2014-08-17,-161398.52578561543,-2504571.3737518275,2086109.0396391707
2014-08-18,8038756.403700685,5845727.752955455,10300408.021118086
2014-08-19,7152836.695041075,5018971.351884144,9388286.388644444
2014-08-20,6651709.053223138,4336965.795816239,8911017.5145539
2014-08-21,6309575.006901964,3857156.4090109305,8564765.486522075
2014-08-22,6804275.553332732,4266371.837244401,9143965.784632985
2014-08-23,5838087.4247052185,3652636.498214071,7999588.256436948
2014-08-24,-278939.3181532845,-2492788.469788227,1978678.9142645015
2014-08-25,7912432.511408253,5567784.5820127735,10189591.85734473
2014-08-26,7018494.686105324,4742706.236601345,9242919.22345298
2014-08-27,6510859.1548485765,4188643.9651440177,8701625.106122399
2014-08-28,6163664.396244551,3730869.09396805,8480754.315168193
2014-08-29,6655053.5828395765,4344957.049274916,8790640.678032756
2014-08-30,5687563.71112746,3378811.575528192,8082939.716267126
2014-08-31,-428547.46419372037,-2879847.1326407823,1867422.7642383631
2014-09-01,7766103.221433511,5438551.699124892,10016619.619612219
2014-09-02,6877884.508007759,4541720.994309044,9263562.413030824
2014-09-03,6378015.79413434,4074236.8652421664,8776762.338682054
2014-09-04,6040956.705673168,3931363.4606946595,8391300.282658735
2014-09-05,6544698.900164319,4237100.007404248,8814073.81497981
2014-09-06,5591552.763284068,3186510.6701577357,7936999.921213545
2014-09-07,-508520.9029234585,-2677288.960934938,1816283.1677743406
2014-09-08,7703500.9548483305,5346492.977637539,9979706.419748947
2014-09-09,6833573.237040423,4650808.728964223,9195829.912040254
2014-09-10,6352459.1935155345,4076000.2571352115,8535654.28371762
2014-09-11,6034133.073477354,3883669.1492190957,8344768.425665058
2014-09-12,6556086.28798216,4257708.556483964,8800390.674294377
2014-09-13,5620129.307611916,3307231.324013847,8010687.375237776
2014-09-14,-464261.07317744126,-2844801.482401774,1761980.1091477547
2014-09-15,7761485.562040774,5505371.413442822,9979560.343144342
2014-09-16,6902917.703569204,4651025.73407874,9156239.977085408
2014-09-17,6430452.183674605,4182894.4149831687,8785885.795004511
2014-09-18,6117789.044256002,3933199.3057404957,8453464.741938228
2014-09-19,6642227.951836576,4314940.572233378,9144134.846976344
2014-09-20,5705478.018918959,3436128.512240549,7900188.095348359
2014-09-21,-382989.6330696647,-2687896.2212380404,2012607.433544463
2014-09-22,7835487.8773815455,5625384.873698144,10082031.266440237
2014-09-23,6966649.116283398,4609873.224472643,9287957.201241877
2014-09-24,6481195.049121957,4157464.5064701503,8511511.238056932
2014-09-25,6153197.378877392,3967329.1309252833,8482905.117779149
2014-09-26,6661381.562840225,4410174.94809593,9051552.666596612
2014-09-27,5706996.765581543,3441199.2634580177,7952463.21819268
2014-09-28,-399917.9299675999,-2671513.900838839,1822975.7406862169
2014-09-29,7799904.11711786,5523651.649466557,9976355.438136037
2014-09-30,6912823.453778316,4501813.493323068,9144993.043972494
2014-10-01,6410162.751712377,4163938.7839937964,8780571.833801856
2014-10-02,6066596.279323681,3929763.062342311,8345039.227423095
2014-10-03,6560438.287964881,4232327.072054499,8993233.940709395
2014-10-04,5594422.980559469,3328619.356449139,7880756.638174407
2014-10-05,-520973.72105036443,-2933228.5735526946,1907860.289566588
2014-10-06,7673864.7632140145,5105788.122349611,9795916.570154326
2014-10-07,6785549.7144694235,4442890.103906075,8952079.065627722
2014-10-08,6285545.814030478,3820150.326500349,8473400.99828221
2014-10-09,5948554.229020289,3609679.008833874,8232013.4522839235
2014-10-10,6452798.00408459,4052921.486349281,8713529.368148433
2014-10-11,5500802.58892364,3012916.843523015,7765133.736596226
2014-10-12,-597278.2255723749,-2972872.9647931373,1582894.4115616279
2014-10-13,7617744.359844664,5471662.999327791,9920589.932244284
2014-10-14,6751959.323128926,4400733.930273872,9031571.955774996
2014-10-15,6276228.782484101,3953943.290811123,8456924.890995665
2014-10-16,5964588.114757359,3671950.068359564,8359194.781741477
2014-10-17,6494550.695620002,4230877.664924317,8793988.472800713
2014-10-18,5567909.55826393,3342774.7625414575,7831405.7852152
2014-10-19,-505914.35459505627,-2722507.186649533,1661121.5329413677
2014-10-20,7731557.332938424,5465027.757216205,9973423.472411193
2014-10-21,6885748.322377581,4685621.265447951,9086635.185321331
2014-10-22,6426922.5065150075,4263655.329957446,8623910.39016844
2014-10-23,6128604.499282522,3954122.208990086,8432191.72241646
2014-10-24,6667902.651035108,4282990.331199113,8910726.691581294
2014-10-25,5746326.251068955,3691852.9311855105,8040453.346043014
2014-10-26,-325855.4037324218,-2738223.533388825,1804230.44684389
2014-10-27,7908829.508173572,5688347.553045082,10163749.214630455
2014-10-28,7055943.359306712,4861049.287866851,9483431.570783835
2014-10-29,6586035.673360722,4324797.317324211,8904358.131184105
2014-10-30,6273059.530678908,3942484.774930998,8377054.037203301
2014-10-31,6794686.081231948,4624296.198720356,8999636.95732279
2014-11-01,5853109.005399361,3607312.399727206,8118527.304988605
2014-11-02,-241611.6647106947,-2454864.4770813845,1937664.3795279963
2014-11-03,7969868.255618335,5712658.761616643,10190363.445253395
2014-11-04,7094046.133880475,4782156.49215673,9342404.872933045
2014-11-05,6602441.7449293565,4164355.39847209,8913739.380257698
2014-11-06,6269985.946369395,3929566.814516753,8523826.24530284
2014-11-07,6775306.381624422,4497451.477982512,9108737.842729157
2014-11-08,5821502.841596821,3430537.613983753,8179707.616999535
2014-11-09,-280537.48741609394,-2662329.682698881,2012810.907139602
2014-11-10,7929250.547183481,5590338.997321431,10183576.128473725
2014-11-11,7057954.00389521,4830724.14606294,9367692.880425757
2014-11-12,6577528.8744688425,4386794.108699197,8868544.647879627
2014-11-13,6263170.14280032,4036339.0318022864,8526128.034996832
2014-11-14,6793583.055337039,4317807.244663661,9253462.06457731
2014-11-15,5871748.732526951,3598559.896860128,8199226.8577168565
2014-11-16,-191765.27070836956,-2391218.7508318564,2220077.5823189802
2014-11-17,8062586.229431956,5934830.463215241,10278136.079197437
2014-11-18,7241176.028086868,4876836.070717631,9484147.519891834
2014-11-19,6815062.983690366,4531030.025808883,8944849.016872508
2014-11-20,6558378.699226426,4311940.524250168,8973204.743667709
2014-11-21,7148620.284626361,4872742.735030099,9532060.326873489
2014-11-22,6287441.865380046,3951798.412468138,8531359.789423995
2014-11-23,283994.8535795548,-1861469.0852672206,2542805.2512339763
2014-11-24,8596351.963546176,6197560.402094293,10992165.374654869
2014-11-25,7829861.803259413,5651964.7593089705,10076465.70256338
2014-11-26,7453635.475394955,5259481.468450586,9883990.834112508
2014-11-27,7240378.7758405935,5073076.530677649,9608853.53326377
2014-11-28,7866252.138422664,5813128.081455209,10125486.10633543
2014-11-29,7031697.413079135,4607920.441398166,9300752.83460926
2014-11-30,1044811.0880084463,-1434484.9944326712,3226404.608106339
2014-12-01,9362798.055062622,6917994.523831549,11399915.680198638
2014-12-02,8589882.463974217,6268311.872772059,10776993.664179167
2014-12-03,8195223.758833714,5888620.766808312,10433809.326132545
2014-12-04,7951356.130504622,5678359.638325162,10192650.994626248
2014-12-05,8534527.814745238,6263925.812037169,10860653.834990775
2014-12-06,7645531.620673149,5426580.632872688,9965295.224930335
2014-12-07,1593075.6037108914,-649375.3590905789,3897932.9167943103
2014-12-08,9835227.970309613,7785983.726548694,12309453.467001822
2014-12-09,8977312.910233632,6621401.982985706,11238089.485591576
2014-12-10,8489805.758445323,6246042.388262197,10771058.74800038
2014-12-11,8146746.181089203,5761989.083159061,10498171.855074037
2014-12-12,8626046.4162932,6557769.752952572,11035883.43643411
2014-12-13,7630286.681583732,5389697.415149343,9814215.302188264
2014-12-14,1470047.4959310552,-957137.823978067,3686290.9798120274
2014-12-15,9605313.92446016,7126823.653227993,11926505.434869582
2014-12-16,8643329.424137855,6465293.016325194,10836403.871388441
2014-12-17,8056448.712813257,5746923.204652567,10200507.738199439
2014-12-18,7620509.386710631,5251478.577462631,9950198.254869292
2014-12-19,8015100.332626137,5601460.841473964,10134747.745723415
2014-12-20,6944320.019383673,4597100.900436903,9222813.112354532
2014-12-21,720075.3223906052,-1393211.630896285,3008275.1116219065
2014-12-22,8803456.704564577,6580228.160153453,11191980.410148209
2014-12-23,7802568.1351228515,5493253.073366641,10052688.18493803
2014-12-24,7190361.742014799,4866746.72148845,9504076.026077015
2014-12-25,6742997.372655046,4507455.202204743,8960506.20795654
2014-12-26,7140105.283581452,4757216.666312731,9613983.703608096
2014-12-27,6085545.35398855,3755314.0552609,8269105.322397538
2014-12-28,-109286.77288454422,-2367976.755667457,2373664.9267287753
2014-12-29,8015929.087167161,5572537.632758178,10194908.46857717
2014-12-30,7068287.063387228,4679825.852431681,9440401.685917862
2014-12-31,6519514.741107476,4101963.686284002,8758082.057548407
2015-01-01,6144362.28684327,3907699.2806412596,8482715.182391219
2015-01-02,6620898.745743676,4375333.469215873,8800626.407614883
2015-01-03,5651307.853343667,3486719.365706853,7937680.13801341
2015-01-04,-454766.9624191702,-2646304.4386133053,1780734.1252227274
2015-01-05,7761206.2477959525,5504105.805747824,10123251.531744244
2015-01-06,6904537.629428707,4529114.925917727,9227277.357230118
2015-01-07,6445214.536871443,4000206.3104212373,8877580.700259676
2015-01-08,6156328.435224184,3917943.635099627,8436872.249430528
2015-01-09,6714406.348452151,4480392.099483945,8927367.357851287
2015-01-10,5820238.3729824,3675157.50994738,8132941.551364726
2015-01-11,-217749.79021614813,-2656845.4425602546,2132870.2834882014
2015-01-12,8057954.744200798,5690923.411197373,10374527.08933106
2015-01-13,7251859.217362007,4926087.812852151,9509909.42023337
2015-01-14,6833376.147400091,4620314.190234107,9196591.372428475
2015-01-15,6575256.367088019,4282894.095276178,8853736.441686703
2015-01-16,7153920.801659616,4647671.60853774,9477373.946665365
2015-01-17,6270282.624207291,4099356.118206653,8492985.991782885
2015-01-18,233109.00289080106,-2309093.5392615804,2377560.7338295383
2015-01-19,8500456.8686463,6353664.343755756,10590765.11098574
2015-01-20,7677559.767794017,5132729.816726087,9866604.8044106
2015-01-21,7234714.58696178,5010228.359925353,9799565.979682632
2015-01-22,6945687.233767148,4559452.760495777,9276064.507988947
2015-01-23,7488014.682766917,5140100.82592778,9661866.281468004
2015-01-24,6563795.869570605,4380624.152326093,8857088.525102997
2015-01-25,483021.42473063304,-1658368.4660313306,2742636.351310051
2015-01-26,8704977.680307867,6487393.997725443,11092656.713205222
2015-01-27,7836102.689261017,5581757.864740976,10226768.47607534
2015-01-28,7347843.902773595,5206124.156105161,9699825.991687704
2015-01-29,7015037.288785722,4503467.06922088,9295107.445470087
2015-01-30,7516185.931347755,5351209.954452819,9752157.298434177
2015-01-31,6554231.107644315,4199539.380691624,8824173.74406532
2015-02-01,439866.3275513117,-1752481.7103940558,2629131.8621214423
2015-02-02,8632929.909798909,6430015.458548698,10934224.10740278
2015-02-03,7740254.154295765,5524122.26724302,10113876.66209836
2015-02-04,7233520.715768225,4929443.115996992,9526939.29932129
2015-02-05,6887641.8864281,4640726.265478308,9387508.66714143
2015-02-06,7381045.61335214,5055447.57438414,9659306.392874856
2015-02-07,6416456.920258017,4099528.264347072,8677069.771573758
2015-02-08,304225.78882794734,-1907187.816251329,2552441.8428103756
2015-02-09,8503736.557501718,6211343.961010879,10804530.448174123
2015-02-10,7621276.309420288,5221034.634196017,9735778.26789623
2015-02-11,7127911.21596293,4863810.374767276,9477890.239518454
2015-02-12,6797889.871223614,4465522.140079585,9093869.040537113
2015-02-13,7308950.759755337,4958721.972000399,9626343.575213743
2015-02-14,6363125.850734351,4100800.961569453,8652448.768917983
2015-02-15,270089.72605272033,-1915212.8996532804,2472396.1900154105
2015-02-16,8488588.697633378,6167632.142790304,10830806.643365853
2015-02-17,7624326.846518129,5211371.57702723,9982946.808704829
2015-02-18,7147857.488150719,4919818.172046537,9449880.77498958
2015-02-19,6832998.726899477,4603532.923469151,9165215.994507328
2015-02-20,7357149.967702994,5254584.258569237,9727719.948932989
2015-02-21,6422101.209799586,4246931.77980814,8666674.646824801
2015-02-22,337384.4672134295,-1961738.1513978548,2570273.5050156345
2015-02-23,8561701.817191148,6252848.522665706,10868267.866425522
2015-02-24,7700807.157713676,5247988.530608848,10181393.148167457
2015-02-25,7225390.423695818,5013552.317591988,9457507.48948138
2015-02-26,6909483.257219001,4548535.654599024,9245356.45459363
2015-02-27,7430763.4074092815,5159677.833998016,9608839.629781857
2015-02-28,6491350.152808212,4475713.286204066,8941000.397652298
2015-03-01,401140.6049886651,-2045072.2406813456,2687032.220257858
2015-03-02,8619221.936024414,6339770.129707829,11047629.316948155
2015-03-03,7751737.163667073,5525118.946006779,10058429.3206364
2015-03-04,7269753.78941511,4901936.814644517,9545148.991449751
2015-03-05,6947654.806658199,4609010.545661291,9285773.86169202
2015-03-06,7463429.835975375,5297377.568177689,9624306.10233531
2015-03-07,6519459.106982856,4286934.337860226,8844285.66875868
2015-03-08,425840.5048490588,-1895012.4359343094,2543671.6555826007
2015-03-09,8641795.004732108,6057111.6878291,10734000.061793588
2015-03-10,7773528.322562958,5457935.000715029,9969505.29261856
2015-03-11,7292098.181218218,4918483.36728886,9557839.61655916
2015-03-12,6971806.71861013,4808169.134616132,9358103.30813354
2015-03-13,7490495.712089094,5304183.26729373,9765234.819644867
2015-03-14,6550337.1663111,4193896.006028885,8809084.613184871
2015-03-15,461169.2271585483,-1897933.278237997,2760127.1703930274
2015-03-16,8681912.416870998,6441161.059433357,10950341.150754195
2015-03-17,7818443.626589251,5600713.012094967,10116164.379776007
2015-03-18,7341476.8248052355,5127410.72080292,9571332.505718308
2015-03-19,7024969.532211112,4756507.576441,9363327.607817056
2015-03-20,7546432.242392437,5231520.48622104,9770938.963033902
2015-03-21,6607732.8371661855,4271730.576341413,8956675.608465279
2015-03-22,518445.4745584795,-1768723.5227268415,2771986.633719609
2015-03-23,8737278.48762041,6304039.569796961,10950724.198455371
2015-03-24,7869958.318233875,5530343.690130608,10149244.071480954
2015-03-25,7387118.08765534,5194236.925045725,9662664.928782165
2015-03-26,7062709.567469005,4768344.559998065,9301062.885130588
2015-03-27,7574315.519161261,5419154.991180117,9710649.356674131
2015-03-28,6623954.3261592295,4234726.54007768,8846017.107884875
2015-03-29,521426.3584869545,-1797473.3040590908,2730875.101708105
2015-03-30,8725736.660820633,6513606.78275922,10962179.020843126
2015-03-31,7842971.1290171,5626456.5814257655,10136477.414462546
2015-04-01,7344175.001997283,5029441.131059309,9579320.434144715
2015-04-02,7003752.734426731,4590386.252075456,9196566.43756632
2015-04-03,7499766.589033641,5340979.933421155,9882148.879489047
2015-04-04,6534726.298509275,4217820.182410232,8953871.497768652
2015-04-05,418919.7068770516,-1824403.2986626956,2704804.464484537
2015-04-06,8611819.479582606,6285600.317574328,10822435.077152263
2015-04-07,7719943.558028362,5480372.707676065,10002096.056285387
2015-04-08,7214718.694037897,4817232.218136933,9517646.772774106
2015-04-09,6870866.618480898,4552821.284571711,9109350.656480536
2015-04-10,7366690.638040558,5150950.912961392,9596454.214184007
2015-04-11,6404855.415464939,4014533.7448603236,8568774.615145935
2015-04-12,295710.188111454,-2085659.5650863466,2697394.9956038953
2015-04-13,8498690.784596808,6185372.198133177,10734301.992678171
2015-04-14,7620178.305600356,5088695.493368173,9915975.055959009
2015-04-15,7131363.905350748,5018270.559885955,9366612.405491095
2015-04-16,6806639.237577512,4619288.9140171055,9122416.31388375
2015-04-17,7323890.276482589,5233796.882741771,9702042.623827664
2015-04-18,6385287.094182156,4072842.7249939954,8593398.420415932
2015-04-19,300619.58771216916,-2068129.909710881,2517745.891714674
2015-04-20,8528714.176593978,6193245.365992939,10753557.110037599
2015-04-21,7675308.927268831,5525442.135064419,9880674.114526121
2015-04-22,7210936.074213479,5057737.634949539,9419153.353964446
2015-04-23,6909330.991565983,4506697.479703648,9074504.268906182
2015-04-24,7447744.786283267,5152527.77814505,9705674.28385131
2015-04-25,6527752.542234122,4199006.823115783,8788450.300840255
2015-04-26,458606.660394409,-1637629.9595677028,2533285.925900742
2015-04-27,8698669.787539186,6382895.726606118,11033785.528193405
2015-04-28,7853304.297779746,5589024.385747407,10179885.11629835
2015-04-29,7392766.855187314,5028384.586527913,9763865.855711136
2015-04-30,7090626.734371507,4853507.425525267,9383548.380776018
2015-05-01,7624084.768381609,5308335.219400047,9834368.185521454
2015-05-02,6694784.737639157,4328107.873642864,8972315.613429803
2015-05-03,612166.5208344009,-1906825.8022368664,2736905.5081541603
2015-05-04,8834895.472311964,6463758.841189299,10917008.522525094
2015-05-05,7968745.060445615,5715857.378313869,10222641.603691826
2015-05-06,7484481.460869985,5189958.329317088,9812394.455163872
2015-05-07,7156269.038999341,4896794.137249865,9412828.619370094
2015-05-08,7661973.93386944,5361515.688050731,10022933.487470044
2015-05-09,6703957.973667929,4388627.619675017,8902181.27404899
2015-05-10,592412.7246541703,-1676480.7456544163,2814492.452426671
2015-05-11,8786768.668011311,6432198.989746137,11020975.743800413
2015-05-12,7893557.103032624,5585490.499190293,10230166.388890682
2015-05-13,7384274.052986366,4985393.439190255,9743547.915118763
2015-05-14,7033765.691534191,4908506.653592911,9279654.632854387
2015-05-15,7520513.06972012,5311615.344628384,9950058.754396373
2015-05-16,6547408.909345822,4356268.962475732,8951062.414264789
2015-05-17,425076.75311116455,-1888756.4632777153,2736705.5681708856
2015-05-18,8613267.892134003,6214123.095833163,10872725.649312135
2015-05-19,7718714.021460611,5357280.64339644,10035392.156269237
2015-05-20,7212985.167910274,4999763.775178969,9523937.403417371
2015-05-21,6870872.583537342,4570258.130271073,9068465.716955326
2015-05-22,7370674.462580116,5147248.400010007,9585595.641004616
2015-05-23,6414977.227015657,4057689.753295975,8745204.741639458
2015-05-24,313982.54955507745,-1808190.0958447887,2730076.1667758184
2015-05-25,8526915.31890258,6295086.366565534,10738825.65698145
2015-05-26,7659890.192134454,5494927.894227548,9900731.079284785
2015-05-27,7183785.892149478,4988397.645394283,9346636.223550312
2015-05-28,6872646.487395408,4573617.64323544,9108295.324318156
2015-05-29,7403986.99999664,5071491.048430666,9548389.196461517
2015-05-30,6479595.532741149,4402819.805113572,8775380.205664577
2015-05-31,408881.5048720697,-1883420.803294715,2745423.0876420634
2015-06-01,8650304.612185733,6435483.322468175,10820709.233122993
2015-06-02,7809261.575580922,5570290.481709278,10220664.191697143
2015-06-03,7355979.278975722,4913986.579489283,9561661.531115541
2015-06-04,7063933.017674389,4644115.375159592,9136465.202382324
